year,tract_name,geo_id,english_only_population_5_and_over,white,total_population,asian,adults_25_to_64_with_bachelors_degree,median_age,total_households,foreign_born_population,population_5_and_over,median_household_income,owner_occupied_homes_median_value,below_poverty_line,black,hispanic,state,county,tract
2010,"Census Tract 5410.01, Los Angeles County, California",14000US06037541001,713,97,1087,234,503,45,366,119,1087,53929,423400,0,407,1087,06,037,541001
2010,"Census Tract 5410.02, Los Angeles County, California",14000US06037541002,2041,394,3342,169,1623,42.8,1032,829,3132,47000,195800,310,1526,3342,06,037,541002
2010,"Census Tract 5411, Los Angeles County, California",14000US06037541100,1753,127,3883,75,1687,26.5,938,1061,3504,51458,279700,593,1642,3883,06,037,541100
2010,"Census Tract 5412, Los Angeles County, California",14000US06037541200,4185,27,5458,27,2859,43.9,1863,583,5142,60015,331900,517,3943,5458,06,037,541200
2010,"Census Tract 5413, Los Angeles County, California",14000US06037541300,2614,0,5750,0,2731,29.1,1456,1290,5165,52500,357400,914,2454,5750,06,037,541300
2010,"Census Tract 5414, Los Angeles County, California",14000US06037541400,1239,36,7454,0,3074,23.2,1554,2948,6331,30417,256100,2996,1258,7454,06,037,541400
2010,"Census Tract 5415, Los Angeles County, California",14000US06037541500,1050,33,5648,0,2566,24.5,1283,2031,5028,40202,323300,1390,976,5648,06,037,541500
2010,"Census Tract 5416.03, Los Angeles County, California",14000US06037541603,484,0,2702,0,1178,24.9,613,1094,2492,40938,295700,778,371,2702,06,037,541603
2010,"Census Tract 5416.04, Los Angeles County, California",14000US06037541604,1230,0,6373,7,2773,24.2,1441,2395,5547,35603,329300,2374,1013,6373,06,037,541604
2010,"Census Tract 5416.05, Los Angeles County, California",14000US06037541605,1537,23,4645,0,2382,30.2,1237,1973,4157,39158,333800,1039,1349,4645,06,037,541605
2010,"Census Tract 5416.06, Los Angeles County, California",14000US06037541606,665,0,2672,0,1100,22.2,532,878,2291,35139,284300,879,690,2672,06,037,541606
2010,"Census Tract 5417, Los Angeles County, California",14000US06037541700,1105,77,6236,19,2877,28.1,1416,2600,5875,53411,409000,435,795,6236,06,037,541700
2010,"Census Tract 5418.01, Los Angeles County, California",14000US06037541801,1300,91,4791,6,2391,29.4,1093,1614,4396,50133,422600,982,984,4791,06,037,541801
2010,"Census Tract 5418.02, Los Angeles County, California",14000US06037541802,555,116,4904,0,2298,26.5,1125,2141,4443,48931,401700,852,362,4904,06,037,541802
2010,"Census Tract 5420, Los Angeles County, California",14000US06037542000,1757,0,5226,57,2581,30.5,1140,1669,4938,48654,313800,687,1420,5226,06,037,542000
2010,"Census Tract 5421.03, Los Angeles County, California",14000US06037542103,914,34,3132,18,1366,24.8,764,1000,2782,40313,335100,629,753,3132,06,037,542103
2010,"Census Tract 5421.04, Los Angeles County, California",14000US06037542104,462,0,3580,70,1717,27,684,1671,3150,45313,308900,579,401,3580,06,037,542104
2010,"Census Tract 5421.05, Los Angeles County, California",14000US06037542105,808,29,5289,0,2352,25.3,1067,1975,4656,45330,339300,1695,781,5289,06,037,542105
2010,"Census Tract 5421.06, Los Angeles County, California",14000US06037542106,587,106,3027,0,1597,29.2,633,1309,2793,50819,319300,388,451,3027,06,037,542106
2010,"Census Tract 5422, Los Angeles County, California",14000US06037542200,2000,46,6981,0,3240,27.2,1531,2480,6313,47309,290100,1263,1778,6981,06,037,542200
2010,"Census Tract 5424.01, Los Angeles County, California",14000US06037542401,2015,64,5158,0,2094,25.2,1241,1380,4645,39648,345800,1421,1737,5158,06,037,542401
2010,"Census Tract 5424.02, Los Angeles County, California",14000US06037542402,1579,39,3054,0,1434,28.1,711,692,2827,46741,331100,706,1308,3054,06,037,542402
2010,"Census Tract 5425.01, Los Angeles County, California",14000US06037542501,2943,81,4715,81,1974,23.1,1207,726,4348,46063,308000,1407,2894,4715,06,037,542501
2010,"Census Tract 5425.02, Los Angeles County, California",14000US06037542502,1329,18,4115,0,1965,29.3,1243,1505,3757,30231,291400,1183,1393,4115,06,037,542502
2010,"Census Tract 5426.01, Los Angeles County, California",14000US06037542601,532,0,2598,0,1167,24.1,615,933,2168,42014,292600,460,540,2598,06,037,542601
2010,"Census Tract 5426.02, Los Angeles County, California",14000US06037542602,2156,115,5529,0,2395,24.8,1396,1618,5044,33229,335300,1490,1714,5529,06,037,542602
2010,"Census Tract 5427, Los Angeles County, California",14000US06037542700,1270,46,5386,0,2241,23.9,1276,1785,4930,37363,330900,1168,1153,5386,06,037,542700
2010,"Census Tract 5428, Los Angeles County, California",14000US06037542800,1683,0,3292,0,1519,31.2,921,747,3089,53803,321300,489,1636,3292,06,037,542800
2010,"Census Tract 5429, Los Angeles County, California",14000US06037542900,769,27,3736,0,1693,26.6,795,1633,3251,39479,299100,956,635,3736,06,037,542900
2010,"Census Tract 5430, Los Angeles County, California",14000US06037543000,2450,0,4536,0,2168,31.5,1207,1082,4234,45816,364100,403,2531,4536,06,037,543000
2010,"Census Tract 5431, Los Angeles County, California",14000US06037543100,3297,83,6687,0,2953,28.3,1777,1371,5987,48542,360300,1206,3114,6687,06,037,543100
2010,"Census Tract 5432.01, Los Angeles County, California",14000US06037543201,1415,16,3911,53,1988,28.7,940,1187,3533,48026,373100,868,1364,3911,06,037,543201
2010,"Census Tract 5432.02, Los Angeles County, California",14000US06037543202,1423,7,5026,0,2212,23.4,1126,1653,4540,47424,303200,891,1178,5026,06,037,543202
2010,"Census Tract 5433.04, Los Angeles County, California",14000US06037543304,5072,96,5790,144,3141,43.8,1919,360,5663,85442,540000,491,4877,5790,06,037,543304
2010,"Census Tract 5433.05, Los Angeles County, California",14000US06037543305,1770,662,2735,155,1521,41.6,1008,473,2527,56463,98900,240,1056,2735,06,037,543305
2010,"Census Tract 5433.06, Los Angeles County, California",14000US06037543306,3687,676,7012,2218,3959,36.9,1921,2357,6729,72372,417300,385,1453,7012,06,037,543306
2010,"Census Tract 5433.21, Los Angeles County, California",14000US06037543321,3685,545,5216,439,2629,37,1664,1109,4946,74038,406600,141,2925,5216,06,037,543321
2010,"Census Tract 5433.22, Los Angeles County, California",14000US06037543322,5829,179,7082,485,3804,38.7,2043,661,6769,86893,523500,492,5408,7082,06,037,543322
2010,"Census Tract 5434, Los Angeles County, California",14000US06037543400,1567,307,4026,472,2045,32.1,961,1304,3626,64913,407200,430,822,4026,06,037,543400
2010,"Census Tract 5435.01, Los Angeles County, California",14000US06037543501,2109,482,6851,3909,3723,41.1,2121,3569,6467,57305,391800,491,402,6851,06,037,543501
2010,"Census Tract 5435.02, Los Angeles County, California",14000US06037543502,2075,982,4636,967,2658,35.4,1346,1619,4267,68010,434700,728,177,4636,06,037,543502
2010,"Census Tract 5435.03, Los Angeles County, California",14000US06037543503,2055,969,5020,2199,3099,45,1816,2380,4732,64348,423900,240,238,5020,06,037,543503
2010,"Census Tract 5436.01, Los Angeles County, California",14000US06037543601,926,245,3791,1623,1955,37.7,1030,1869,3613,64722,369800,269,124,3791,06,037,543601
2010,"Census Tract 5436.02, Los Angeles County, California",14000US06037543602,3539,1588,7191,2037,4010,37.5,2491,2716,6814,65268,428500,321,748,7191,06,037,543602
2010,"Census Tract 5436.03, Los Angeles County, California",14000US06037543603,2856,1157,4093,629,1873,51.9,1467,850,4027,63958,531700,57,1361,4093,06,037,543603
2010,"Census Tract 5436.04, Los Angeles County, California",14000US06037543604,2367,509,5937,2679,3035,31.9,1401,2111,5610,85313,517700,257,111,5937,06,037,543604
2010,"Census Tract 5437.01, Los Angeles County, California",14000US06037543701,947,199,3092,1121,1552,33,655,1377,3017,74069,382700,168,99,3092,06,037,543701
2010,"Census Tract 5437.02, Los Angeles County, California",14000US06037543702,1902,457,6843,2361,3688,33.5,1748,3118,6260,72360,379800,558,115,6843,06,037,543702
2010,"Census Tract 5437.03, Los Angeles County, California",14000US06037543703,1222,340,3739,877,1924,35.7,963,1688,3562,76838,411700,457,78,3739,06,037,543703
2010,"Census Tract 5438.01, Los Angeles County, California",14000US06037543801,1987,696,5650,1891,2931,37.4,1445,2138,5470,66782,303900,481,86,5650,06,037,543801
2010,"Census Tract 5438.02, Los Angeles County, California",14000US06037543802,2465,394,6955,2806,3479,34.4,1867,2849,6627,60486,427800,432,660,6955,06,037,543802
2010,"Census Tract 5439.03, Los Angeles County, California",14000US06037543903,1170,473,3605,1398,1660,32,930,1349,3309,66691,430500,652,98,3605,06,037,543903
2010,"Census Tract 5439.05, Los Angeles County, California",14000US06037543905,1327,71,4216,124,2050,25.9,940,1322,3706,56404,361900,229,898,4216,06,037,543905
2010,"Census Tract 5440.01, Los Angeles County, California",14000US06037544001,1173,273,4331,365,2315,34,1264,1665,4053,52077,376700,691,555,4331,06,037,544001
2010,"Census Tract 5440.02, Los Angeles County, California",14000US06037544002,1154,436,3026,504,1484,29.4,789,860,2709,74213,435600,115,239,3026,06,037,544002
2010,"Census Tract 5500, Los Angeles County, California",14000US06037550000,588,252,1071,131,753,40.1,167,250,1043,88875,256900,156,169,1071,06,037,550000
2010,"Census Tract 5501, Los Angeles County, California",14000US06037550100,2032,729,7569,1119,3689,33.5,1891,3266,7138,60905,394000,846,218,7569,06,037,550100
2010,"Census Tract 5502.01, Los Angeles County, California",14000US06037550201,785,445,2950,357,1526,33.3,816,1172,2745,51375,359400,188,0,2950,06,037,550201
2010,"Census Tract 5502.02, Los Angeles County, California",14000US06037550202,2356,799,5486,385,2578,32.5,1467,1570,5046,79312,371300,444,470,5486,06,037,550202
2010,"Census Tract 5503, Los Angeles County, California",14000US06037550300,3458,1746,7818,747,3813,33.8,2070,2141,7318,71611,435000,180,351,7818,06,037,550300
2010,"Census Tract 5504, Los Angeles County, California",14000US06037550400,621,397,1536,137,692,26.4,392,488,1296,98488,420100,0,148,1536,06,037,550400
2010,"Census Tract 5505, Los Angeles County, California",14000US06037550500,2256,1512,7533,660,3931,36.2,2319,2605,7085,62723,622500,399,147,7533,06,037,550500
2010,"Census Tract 5506.01, Los Angeles County, California",14000US06037550601,1017,603,4611,616,2607,36.6,1655,2000,4232,58045,476200,468,110,4611,06,037,550601
2010,"Census Tract 5506.02, Los Angeles County, California",14000US06037550602,1354,1194,4426,487,2056,37.3,1274,1472,4162,103500,631400,153,0,4426,06,037,550602
2010,"Census Tract 5507, Los Angeles County, California",14000US06037550700,2383,1485,7469,491,3814,37.6,2010,2497,6924,78724,542200,794,133,7469,06,037,550700
2010,"Census Tract 5508, Los Angeles County, California",14000US06037550800,2539,1571,7647,644,4054,33.2,2262,2568,7063,65667,679100,348,209,7647,06,037,550800
2010,"Census Tract 5509.01, Los Angeles County, California",14000US06037550901,1203,641,3668,178,2107,34.1,1271,1369,3365,51801,575400,206,116,3668,06,037,550901
2010,"Census Tract 5509.02, Los Angeles County, California",14000US06037550902,1457,763,5526,600,3091,33.7,1897,2348,5115,50762,455300,517,495,5526,06,037,550902
2010,"Census Tract 5510, Los Angeles County, California",14000US06037551000,2665,2209,6984,685,3480,38.5,2118,2336,6700,84194,628000,739,0,6984,06,037,551000
2010,"Census Tract 5511.01, Los Angeles County, California",14000US06037551101,908,367,4404,297,1936,24.1,1174,1751,3942,46225,380600,923,225,4404,06,037,551101
2010,"Census Tract 5511.02, Los Angeles County, California",14000US06037551102,1261,433,5515,237,2960,28.8,1684,2278,5050,40427,593400,718,298,5515,06,037,551102
2010,"Census Tract 5512.01, Los Angeles County, California",14000US06037551201,1113,571,3390,415,1700,35.3,1104,1111,3118,62500,448300,63,143,3390,06,037,551201
2010,"Census Tract 5512.02, Los Angeles County, California",14000US06037551202,1999,1186,6732,465,3561,34.2,2072,2248,6275,62677,488700,416,352,6732,06,037,551202
2010,"Census Tract 5513, Los Angeles County, California",14000US06037551300,1324,771,5391,267,2447,31.7,1841,2198,5089,45438,372500,978,37,5391,06,037,551300
2010,"Census Tract 5514.01, Los Angeles County, California",14000US06037551401,1045,867,3994,530,2154,36.9,1442,1653,3766,47237,498300,637,103,3994,06,037,551401
2010,"Census Tract 5514.02, Los Angeles County, California",14000US06037551402,1179,814,3650,385,1906,38.7,1188,1453,3569,71402,496700,109,0,3650,06,037,551402
2010,"Census Tract 5515.01, Los Angeles County, California",14000US06037551501,2041,932,5357,177,2712,29,1424,1400,5138,54015,487000,528,507,5357,06,037,551501
2010,"Census Tract 5515.02, Los Angeles County, California",14000US06037551502,1422,819,4829,334,2526,31.7,1274,1335,4326,58125,485600,478,119,4829,06,037,551502
2010,"Census Tract 5516, Los Angeles County, California",14000US06037551600,124,42,260,46,203,55.2,0,95,260,,,0,82,260,06,037,551600
2010,"Census Tract 5517, Los Angeles County, California",14000US06037551700,1833,826,6554,397,3441,30,1761,2469,6108,51696,449200,1186,269,6554,06,037,551700
2010,"Census Tract 5518, Los Angeles County, California",14000US06037551800,2645,1349,7577,658,3939,30.8,2225,2623,6997,66056,476800,645,250,7577,06,037,551800
2010,"Census Tract 5519, Los Angeles County, California",14000US06037551900,1753,871,5594,821,2896,35.8,1512,2123,5172,60375,385200,293,244,5594,06,037,551900
2010,"Census Tract 5520.01, Los Angeles County, California",14000US06037552001,1171,518,4073,541,2324,35.5,1042,1530,3765,69038,382600,232,225,4073,06,037,552001
2010,"Census Tract 5520.02, Los Angeles County, California",14000US06037552002,865,465,3498,470,2136,33.5,978,1496,3267,58913,359900,430,92,3498,06,037,552002
2010,"Census Tract 5521, Los Angeles County, California",14000US06037552100,1862,540,6173,1056,2805,37.2,1864,2416,5838,43380,394600,756,552,6173,06,037,552100
2010,"Census Tract 5522, Los Angeles County, California",14000US06037552200,1730,437,6490,558,3412,28.3,1810,2459,5912,44074,352800,1647,293,6490,06,037,552200
2010,"Census Tract 5523.01, Los Angeles County, California",14000US06037552301,1723,587,4594,819,2537,34.7,1317,1312,4345,68914,373500,171,267,4594,06,037,552301
2010,"Census Tract 5523.02, Los Angeles County, California",14000US06037552302,1571,710,3569,369,1552,39.7,1148,855,3420,56071,460800,631,305,3569,06,037,552302
2010,"Census Tract 5524, Los Angeles County, California",14000US06037552400,592,132,2576,108,1216,30.9,593,956,2485,51348,436300,194,61,2576,06,037,552400
2010,"Census Tract 5526.01, Los Angeles County, California",14000US06037552601,461,163,5382,228,2742,29.9,1141,2352,4873,59311,365500,514,18,5382,06,037,552601
2010,"Census Tract 5526.02, Los Angeles County, California",14000US06037552602,1161,402,4337,1740,2281,33.5,1148,1950,4072,63303,437600,862,142,4337,06,037,552602
2010,"Census Tract 5527, Los Angeles County, California",14000US06037552700,2116,929,7078,832,3708,34.7,1779,2344,6617,65143,405200,734,81,7078,06,037,552700
2010,"Census Tract 5528, Los Angeles County, California",14000US06037552800,1724,804,6880,670,3459,32.3,1678,3030,6467,61996,398900,1015,318,6880,06,037,552800
2010,"Census Tract 5529, Los Angeles County, California",14000US06037552900,2675,1229,6977,951,3673,34.2,1931,2535,6542,59072,408900,740,510,6977,06,037,552900
2010,"Census Tract 5530, Los Angeles County, California",14000US06037553000,1873,621,4803,487,2534,34.4,1281,1234,4562,63534,440200,423,361,4803,06,037,553000
2010,"Census Tract 5531, Los Angeles County, California",14000US06037553100,3200,1554,6970,641,3152,27.6,1971,1700,6257,59764,396600,1050,1316,6970,06,037,553100
2010,"Census Tract 5532, Los Angeles County, California",14000US06037553200,3023,1832,7057,599,3551,36.7,2021,2177,6710,69563,464300,514,422,7057,06,037,553200
2010,"Census Tract 5533, Los Angeles County, California",14000US06037553300,1261,694,3169,469,1560,35.1,977,1221,2964,49321,343300,658,145,3169,06,037,553300
2010,"Census Tract 5534, Los Angeles County, California",14000US06037553400,1038,323,3868,87,1972,31.4,1005,1375,3618,51903,376100,644,72,3868,06,037,553400
2010,"Census Tract 5535.02, Los Angeles County, California",14000US06037553502,943,276,3628,124,1997,35.7,1339,1422,3254,43828,288300,867,455,3628,06,037,553502
2010,"Census Tract 5535.03, Los Angeles County, California",14000US06037553503,814,289,2814,0,1463,27.8,770,981,2618,43893,411000,206,495,2814,06,037,553503
2010,"Census Tract 5535.04, Los Angeles County, California",14000US06037553504,1311,631,5348,0,2597,28.1,1342,1796,4768,47368,357600,987,833,5348,06,037,553504
2010,"Census Tract 5536.01, Los Angeles County, California",14000US06037553601,1300,449,5760,53,2877,26.5,1282,2579,5120,39625,322700,823,687,5760,06,037,553601
2010,"Census Tract 5536.02, Los Angeles County, California",14000US06037553602,1117,212,4119,67,2104,29,1201,1528,3713,49250,358100,452,892,4119,06,037,553602
2010,"Census Tract 5537.01, Los Angeles County, California",14000US06037553701,367,318,4305,0,1886,26,955,1936,4013,47606,240700,648,63,4305,06,037,553701
2010,"Census Tract 5537.02, Los Angeles County, California",14000US06037553702,685,24,4942,0,2186,25,1156,2010,4404,33259,333200,1552,295,4942,06,037,553702
